9280.84,7274.72,9023.95,9092.98,9602.41,6388.98,7008.5,8957.03,6749.99,7992.86,
499.151,571.858,445.097,516.432,727.07,709.774,575.142,614.303,337.969,561.345,
276.194,362.297,322.148,575.587,329.538,422.359,319.32,311.347,649.591,352.938,
6.91293,7.23911,7.01264,6.69603,7.03755,6.92429,6.89358,7.37278,6.69252,7.17136,
7870.35,8964.61,7301.03,9511.88,6774.92,7086.06,9134.76,9635.62,5813.9,9771.97,
522.478,311.307,362.263,588.349,697.312,437.469,300.802,279.611,489.697,300.286,
360.546,638.841,612.839,593.35,371.333,475.109,412.579,558.895,464.763,523.735,
6.93161,6.43928,6.83764,7.33184,7.33081,7.12095,6.68429,7.13853,7.03998,6.75405,
8595.38,6246.88,7480.47,9460.34,9231.4,6986.52,6530.36,9520.18,7076.62,8590.01,
729.105,552.547,585.506,682.165,480.989,713.505,461.25,661.088,598.425,707.267,
453.346,352.013,631.096,619.649,326.111,604.804,513.611,434.142,505.447,376.803,
7.186,6.70746,6.84703,6.62611,6.58753,6.67623,6.95644,6.8165,6.56961,7.3068,
5964.27,6067.34,7729.5,8922.14,9931.38,9707.52,8580,7224.35,8873.97,7158.99,
411.197,381.486,550.554,387.318,343.147,621.431,330.228,650.866,348.769,627.634,
298.321,631.04,289.961,468.194,336.96,361.224,573.163,548.409,519.494,637.614,
7.03946,7.15973,6.49348,6.5349,6.92021,6.47823,6.46991,6.60466,6.86142,7.21968,
8079.93,8900.11,5733.72,6210.13,9999.97,6419.48,9504.8,6064.61,9990.1,5743.26,
687.859,304.718,271.998,713.073,555.068,356.579,348.303,458.011,708.253,663.454,
406.456,479.944,490.183,441.979,531.207,307.863,471.707,557.772,385.632,647.047,
6.97697,7.27761,7.14781,7.02891,6.43542,7.1478,7.23324,7.32538,7.27327,7.23104,
9907.45,8847.15,9565.15,9926.18,8500.96,7737.66,6237.86,9235.05,9500.27,5846.48,
581.859,389.061,572.15,379.986,606.298,422.096,427.813,381.085,305.597,573.875,
354.989,517.43,464.061,639.157,376.416,477.521,543.322,313.047,449.164,495.165,
7.34432,6.85092,6.73635,7.24768,6.83451,6.40323,6.74494,6.99848,7.23324,6.63389,
8539.64,7673.28,7668.71,6872.3,8704.39,6321.5,8298.2,5683.89,7362.93,8631.93,
593.49,576.067,436.616,358.619,562.371,571.036,620.75,427.62,625.41,367.062,
619.947,530.207,518.19,367.761,472.328,303.305,368.989,603.406,530.727,305.621,
6.51128,6.7616,6.97669,6.99321,7.06656,6.68878,7.17577,6.68838,6.72964,6.58975,
9929.63,5516.1,9223.26,6991.66,6346.9,7464.24,9813.87,9635.19,8941.92,8645.84,
328.149,599.177,454.239,641.651,722.665,709.811,683.72,367.703,650.955,533.06,
382.97,613.874,615.664,602.112,459.295,488.956,331.848,374.086,598.54,457.112,
6.86366,7.24894,6.89598,6.69105,6.58042,7.08418,7.12755,6.53906,7.00311,6.89242,
87.0507,77.9402,34.2566,37.7572,59.882,29.7007,31.0591,48.8354,45.9846,94.5516,
